date,ticker,name,open,high,low,close,volume,turnover
2024-03-01,2327,國巨,641.54,655.41,634.17,652.07,143891,93827477
2024-03-04,2327,國巨,656.17,678.75,651.66,669.09,125845,84201291
2024-03-05,2327,國巨,670.88,683.82,664.78,668.24,130995,87536260
2024-03-06,2327,國巨,667.55,694.02,667.20,687.90,63509,43687691
2024-03-07,2327,國巨,692.55,701.78,688.11,690.31,187171,129206614
2024-03-08,2327,國巨,689.97,692.08,678.79,681.90,58256,39724975
2024-03-11,2327,國巨,685.85,687.16,663.78,666.11,125112,83338499
2024-03-12,2327,國巨,669.00,694.18,661.45,687.69,206262,141843961
2024-03-13,2327,國巨,691.23,703.45,686.62,699.68,95950,67134406
2024-03-14,2327,國巨,701.01,708.17,682.83,688.59,128989,88820669
2024-03-15,2327,國巨,693.41,705.27,693.03,703.68,347335,244410962
2024-03-18,2327,國巨,703.16,703.71,698.37,700.79,45500,31886083
2024-03-19,2327,國巨,698.62,709.30,698.19,709.21,286189,202968475
2024-03-20,2327,國巨,711.94,719.42,710.65,715.28,175944,125849004
2024-03-21,2327,國巨,711.70,717.02,709.42,709.70,49122,34861978
2024-03-22,2327,國巨,712.01,726.80,708.96,721.09,169853,122479610
2024-03-25,2327,國巨,717.73,741.25,711.11,739.02,84387,62363700
2024-03-26,2327,國巨,744.96,760.63,719.05,726.32,195777,142197680
2024-03-27,2327,國巨,726.76,730.09,719.19,720.29,286628,206453874
2024-03-28,2327,國巨,721.11,728.45,716.74,722.79,189990,137323290
2024-03-29,2327,國巨,719.82,732.09,717.28,730.34,149594,109254496
2024-04-01,2327,國巨,736.93,737.12,726.10,732.56,308322,225864951
2024-04-02,2327,國巨,735.11,737.02,718.17,722.51,333884,241233953
2024-04-03,2327,國巨,724.11,729.86,704.00,711.04,197724,140590317
2024-04-04,2327,國巨,707.24,729.79,705.28,721.54,268035,193398576
2024-04-05,2327,國巨,716.04,736.69,702.95,729.90,52729,38486872
2024-04-08,2327,國巨,732.37,733.72,720.24,721.64,264557,190914072
2024-04-09,2327,國巨,718.06,722.73,701.39,709.14,175676,124578627
2024-04-10,2327,國巨,711.06,715.78,691.25,694.60,52707,36610255
2024-04-11,2327,國巨,692.70,707.26,688.21,703.65,80706,56789047
2024-04-12,2327,國巨,699.03,718.63,698.94,717.32,269232,193125652
2024-04-15,2327,國巨,718.79,725.45,708.71,718.08,161336,115852002
2024-04-16,2327,國巨,720.44,726.93,700.27,704.02,254493,179167606
2024-04-17,2327,國巨,701.55,737.43,696.93,731.21,336349,245942553
2024-04-18,2327,國巨,730.67,733.80,723.03,726.37,297003,215733528
2024-04-19,2327,國巨,726.91,732.47,713.12,715.89,195168,139719228
2024-04-22,2327,國巨,710.33,716.91,709.05,713.21,38205,27248368
2024-04-23,2327,國巨,715.07,716.75,693.33,693.81,102525,71132948
2024-04-24,2327,國巨,698.00,706.06,696.99,700.07,161766,113247062
2024-04-25,2327,國巨,697.28,708.96,675.23,675.25,401367,271021455
2024-04-26,2327,國巨,674.19,675.34,672.74,673.64,245716,165523122
2024-04-29,2327,國巨,675.14,675.19,665.45,670.21,271415,181905189
2024-04-30,2327,國巨,669.66,669.72,657.17,662.63,75115,49773414
2024-05-01,2327,國巨,658.90,665.85,649.29,652.68,257653,168164886
2024-05-02,2327,國巨,651.85,657.06,648.43,653.41,148957,97329427
2024-05-03,2327,國巨,654.01,668.84,649.25,665.69,195599,130208330
2024-05-06,2327,國巨,663.39,695.03,660.99,692.22,402704,278760010
2024-05-07,2327,國巨,690.00,698.20,681.21,692.82,63884,44260113
2024-05-08,2327,國巨,693.31,700.03,689.75,694.22,205012,142323411
2024-05-09,2327,國巨,693.43,696.04,679.37,683.13,313067,213866665
2024-05-10,2327,國巨,681.89,704.38,678.02,703.12,115370,81119098
2024-05-13,2327,國巨,703.72,721.44,697.75,712.37,118748,84592885
2024-05-14,2327,國巨,714.68,732.91,709.71,725.63,255782,185603587
2024-05-15,2327,國巨,723.53,747.00,720.85,746.02,297905,222242680
2024-05-16,2327,國巨,747.77,749.65,709.94,716.21,167696,120105523
2024-05-17,2327,國巨,715.06,730.93,712.67,721.17,69557,50162455
2024-05-20,2327,國巨,726.16,731.63,707.29,715.52,247830,177326892
2024-05-21,2327,國巨,710.31,723.87,702.36,722.65,302899,218889228
2024-05-22,2327,國巨,725.05,727.75,695.04,710.20,344629,244757099
2024-05-23,2327,國巨,712.24,716.19,685.37,690.54,166701,115113138
2024-05-24,2327,國巨,687.21,707.04,682.35,700.61,145646,102041107
2024-05-27,2327,國巨,697.43,734.99,694.24,730.61,269837,197145939
2024-05-28,2327,國巨,725.51,731.96,711.78,715.46,212315,151902818
2024-05-29,2327,國巨,711.89,732.57,705.65,725.84,109961,79814591
2024-05-30,2327,國巨,731.88,738.63,714.35,714.56,160292,114538924
2024-05-31,2327,國巨,711.68,716.69,709.75,709.79,174198,123643621
2024-06-03,2327,國巨,712.65,714.11,701.65,703.48,222114,156251851
2024-06-04,2327,國巨,700.85,708.60,699.48,706.73,140965,99624409
2024-06-05,2327,國巨,709.82,722.99,708.51,716.13,65319,46776776
2024-06-06,2327,國巨,719.42,724.53,719.14,722.54,44283,31996312
2024-06-07,2327,國巨,720.00,758.64,707.94,746.60,45340,33850909
2024-06-10,2327,國巨,743.05,750.46,723.40,727.07,276294,200884832
2024-06-11,2327,國巨,727.78,735.57,720.41,730.94,281432,205709632
2024-06-12,2327,國巨,725.28,746.25,722.13,745.83,119527,89146622
2024-06-13,2327,國巨,747.92,754.16,741.63,742.10,253972,188471394
2024-06-14,2327,國巨,738.21,746.04,735.18,737.92,241299,178058611
2024-06-17,2327,國巨,739.98,740.52,733.17,737.12,250388,184566621
2024-06-18,2327,國巨,733.41,738.45,719.95,723.98,269320,194983061
2024-06-19,2327,國巨,721.41,769.81,715.31,758.78,147766,112122076
2024-06-20,2327,國巨,753.41,780.56,752.57,767.59,49634,38098532
2024-06-21,2327,國巨,757.11,760.85,750.44,757.81,207937,157576190
2024-06-24,2327,國巨,757.67,777.33,755.08,774.95,258649,200439799
2024-06-25,2327,國巨,778.14,782.47,774.96,780.35,257306,200787865
2024-06-26,2327,國巨,781.46,787.34,779.12,785.85,78775,61905485
2024-06-27,2327,國巨,786.45,797.63,779.91,796.57,167863,133714329
2024-06-28,2327,國巨,794.70,798.62,788.88,798.29,86290,68884700
2024-07-01,2327,國巨,799.94,802.36,794.08,794.50,233908,185839674
2024-07-02,2327,國巨,789.22,813.75,788.09,807.26,250313,202066720
2024-07-03,2327,國巨,805.39,810.95,800.37,803.17,153229,123069001
2024-07-04,2327,國巨,797.25,821.31,787.83,810.08,165568,134123803
2024-07-05,2327,國巨,812.27,853.48,810.68,841.76,371558,312760927
2024-07-08,2327,國巨,846.58,868.51,833.98,858.86,63137,54225623
2024-07-09,2327,國巨,858.14,869.90,857.75,867.18,205079,177841055
2024-07-10,2327,國巨,867.24,868.35,862.80,864.75,158465,137032593
2024-07-11,2327,國巨,862.95,867.38,856.53,863.69,64291,55527194
2024-07-12,2327,國巨,858.79,860.16,840.04,848.59,261187,221640049
2024-07-15,2327,國巨,851.81,881.71,851.77,877.08,389014,341195842
2024-07-16,2327,國巨,879.87,887.29,857.88,863.21,273657,236224621
2024-07-17,2327,國巨,867.97,873.30,833.25,844.97,243292,205575197
2024-07-18,2327,國巨,838.26,845.25,823.41,826.92,89085,73666367
2024-07-19,2327,國巨,835.14,841.14,804.06,813.82,286366,233050546
2024-07-22,2327,國巨,820.71,823.20,812.94,813.09,126001,102449913
2024-07-23,2327,國巨,813.74,819.99,807.60,808.53,158585,128220779
2024-07-24,2327,國巨,809.96,816.82,783.40,783.81,190351,149199269
2024-07-25,2327,國巨,775.66,794.59,765.38,788.19,173310,136600556
2024-07-26,2327,國巨,779.10,788.73,769.31,782.14,180531,141200563
2024-07-29,2327,國巨,777.27,801.52,769.93,790.91,200809,158822387
2024-07-30,2327,國巨,794.73,797.15,776.43,783.04,44852,35121081
2024-07-31,2327,國巨,782.88,786.41,779.53,783.93,277993,217927899
2024-08-01,2327,國巨,790.05,797.11,781.21,781.25,37956,29653247
2024-08-02,2327,國巨,786.51,791.29,762.58,767.48,97193,74593573
2024-08-05,2327,國巨,769.51,783.62,763.25,781.20,320067,250037603
2024-08-06,2327,國巨,782.44,800.44,777.65,792.29,102736,81397192
2024-08-07,2327,國巨,791.33,806.09,785.07,800.13,268934,215182547
2024-08-08,2327,國巨,801.77,818.51,790.66,810.76,134798,109288204
2024-08-09,2327,國巨,814.60,815.52,798.86,801.87,165768,132924775
2024-08-12,2327,國巨,804.66,808.47,795.35,801.36,210038,168316437
2024-08-13,2327,國巨,803.69,823.37,797.42,818.87,321914,263604469
2024-08-14,2327,國巨,815.86,832.17,812.05,825.82,112786,93140549
2024-08-15,2327,國巨,830.76,846.10,830.19,837.72,250757,210065327
2024-08-16,2327,國巨,833.30,851.17,824.43,845.95,300454,254169448
2024-08-19,2327,國巨,843.74,860.58,842.56,857.79,210467,180535524
2024-08-20,2327,國巨,856.06,862.15,834.32,840.29,272606,229066975
2024-08-21,2327,國巨,840.70,843.36,828.02,833.76,128513,107148829
2024-08-22,2327,國巨,832.09,833.64,819.51,829.12,288045,238823601
2024-08-23,2327,國巨,826.63,831.08,801.69,808.05,244319,197422657
2024-08-26,2327,國巨,809.43,820.95,808.21,816.16,98926,80739103
2024-08-27,2327,國巨,809.21,837.05,804.17,829.75,233760,193963407
2024-08-28,2327,國巨,826.74,831.48,794.56,805.56,269783,217327316
2024-08-29,2327,國巨,798.23,808.97,793.83,808.63,103695,83851325
2024-08-30,2327,國巨,809.81,817.10,801.74,807.86,235363,190140697
2024-09-02,2327,國巨,809.64,821.58,799.41,813.52,51517,41910258
2024-09-03,2327,國巨,807.64,809.33,800.16,806.58,84028,67775017
2024-09-04,2327,國巨,811.59,813.46,804.48,811.21,226587,183808580
2024-09-05,2327,國巨,813.48,813.83,791.94,795.63,352372,280358407
2024-09-06,2327,國巨,795.60,800.49,780.28,781.85,211355,165247882
2024-09-09,2327,國巨,787.48,789.11,785.97,786.15,297121,233583068
2024-09-10,2327,國巨,779.61,795.64,766.71,786.98,50209,39513601
2024-09-11,2327,國巨,784.98,791.23,771.73,779.10,263984,205671153
2024-09-12,2327,國巨,777.89,781.28,756.33,758.16,64130,48620884
2024-09-13,2327,國巨,762.45,763.99,707.21,715.09,341988,244550520
2024-09-16,2327,國巨,712.75,713.88,701.46,709.48,67526,47908666
2024-09-17,2327,國巨,709.10,709.79,679.87,682.85,246006,167984311
2024-09-18,2327,國巨,682.83,710.23,681.87,708.35,311021,220312489
2024-09-19,2327,國巨,709.46,736.38,708.46,729.85,53205,38831613
2024-09-20,2327,國巨,728.24,760.61,724.52,750.55,346713,260226268
2024-09-23,2327,國巨,751.76,755.13,745.81,746.16,48699,36337346
2024-09-24,2327,國巨,751.67,757.67,743.97,744.72,176785,131655951
2024-09-25,2327,國巨,742.02,746.37,724.91,733.25,219014,160592976
2024-09-26,2327,國巨,730.35,733.69,725.78,728.26,203283,148042379
2024-09-27,2327,國巨,726.24,737.66,723.33,726.50,46233,33588301
2024-09-30,2327,國巨,724.63,727.37,701.26,704.45,49819,35095058
2024-10-01,2327,國巨,701.34,711.51,696.64,702.03,275987,193751836
2024-10-02,2327,國巨,700.30,702.25,684.07,690.75,156262,107938670
2024-10-03,2327,國巨,694.13,698.16,674.74,676.25,247516,167381672
2024-10-04,2327,國巨,685.67,687.37,661.68,665.89,128733,85722426
2024-10-07,2327,國巨,668.32,678.11,661.14,662.93,186020,123318019
2024-10-08,2327,國巨,664.28,667.03,651.78,653.76,133737,87432222
2024-10-09,2327,國巨,661.34,670.07,656.71,667.89,91250,60944925
2024-10-10,2327,國巨,663.96,691.81,661.92,690.96,143164,98921182
2024-10-11,2327,國巨,692.12,697.62,683.96,694.67,262057,182043569
2024-10-14,2327,國巨,695.49,703.87,682.69,684.48,331462,226878120
2024-10-15,2327,國巨,685.22,693.36,684.64,689.58,319340,220209417
2024-10-16,2327,國巨,689.82,697.39,689.45,691.85,221941,153550168
2024-10-17,2327,國巨,688.01,700.74,687.74,700.00,90277,63194297
2024-10-18,2327,國巨,699.15,702.17,697.66,700.85,169556,118832532
2024-10-21,2327,國巨,702.89,716.46,699.34,705.46,179117,126360236
2024-10-22,2327,國巨,702.57,715.21,699.33,714.69,207157,148053768
2024-10-23,2327,國巨,712.15,738.22,710.47,731.38,97558,71352007
2024-10-24,2327,國巨,734.18,760.50,726.89,757.79,364329,276085178
2024-10-25,2327,國巨,756.10,764.07,748.01,752.72,145838,109775702
2024-10-28,2327,國巨,759.85,760.16,745.94,752.33,64038,48177906
2024-10-29,2327,國巨,748.55,763.46,747.13,762.07,296303,225802390
2024-10-30,2327,國巨,762.28,764.82,745.00,750.39,284782,213697650
2024-10-31,2327,國巨,758.25,763.28,753.06,761.45,299716,228219426
2024-11-01,2327,國巨,763.20,770.79,754.00,768.08,105469,81008462
2024-11-04,2327,國巨,771.61,775.73,760.12,766.22,53059,40654735
2024-11-05,2327,國巨,766.04,768.43,756.91,763.17,241049,183962273
2024-11-06,2327,國巨,763.23,786.29,750.08,777.77,179504,139612884
2024-11-07,2327,國巨,778.65,779.87,768.63,770.41,186913,144000137
2024-11-08,2327,國巨,771.78,777.21,748.39,750.82,129760,97426505
2024-11-11,2327,國巨,751.57,753.26,743.39,750.04,290194,217657579
2024-11-12,2327,國巨,749.76,756.11,720.44,729.01,309323,225498312
2024-11-13,2327,國巨,729.50,731.60,712.25,720.45,225762,162649256
2024-11-14,2327,國巨,729.32,738.29,702.87,706.42,238368,168387857
2024-11-15,2327,國巨,705.31,709.29,699.88,707.62,229463,162371730
2024-11-18,2327,國巨,709.35,713.08,697.84,701.12,102313,71733488
2024-11-19,2327,國巨,700.58,703.21,699.61,703.01,264511,185954732
2024-11-20,2327,國巨,701.80,718.12,699.64,710.28,143828,102158493
2024-11-21,2327,國巨,711.51,721.54,703.41,703.44,62425,43912220
2024-11-22,2327,國巨,701.40,708.99,691.56,708.65,65864,46674205
2024-11-25,2327,國巨,704.36,717.66,694.06,715.93,262533,187955130
2024-11-26,2327,國巨,713.64,714.61,704.76,713.66,153720,109704349
2024-11-27,2327,國巨,714.09,720.48,697.54,707.26,284437,201170503
2024-11-28,2327,國巨,703.36,722.63,697.82,719.70,232656,167441559
2024-11-29,2327,國巨,725.09,725.73,708.58,716.38,221631,158771725
2024-12-02,2327,國巨,715.76,721.12,697.80,705.89,312843,220833620
2024-12-03,2327,國巨,705.72,721.76,694.67,713.47,131535,93846505
2024-12-04,2327,國巨,717.25,727.28,710.14,726.77,336088,244259560
2024-12-05,2327,國巨,731.42,734.42,714.28,717.90,108858,78149637
2024-12-06,2327,國巨,715.85,719.98,706.40,714.51,300148,214459093
2024-12-09,2327,國巨,714.38,720.81,701.30,703.98,307985,216814039
2024-12-10,2327,國巨,709.06,728.32,708.80,716.22,341926,244895764
2024-12-11,2327,國巨,717.46,723.28,693.92,702.95,313054,220061614
2024-12-12,2327,國巨,705.01,714.32,687.22,687.86,361443,248622321
2024-12-13,2327,國巨,692.44,711.60,681.20,701.67,192102,134791578
2024-12-16,2327,國巨,705.68,710.23,698.97,703.14,205204,144286438
2024-12-17,2327,國巨,702.39,704.65,692.54,692.94,84765,58736885
2024-12-18,2327,國巨,693.48,719.01,690.42,718.13,366676,263322405
2024-01-02,3443,創意,1304.84,1324.00,1304.27,1317.43,693929,914202883
2024-01-03,3443,創意,1301.99,1309.06,1286.65,1298.47,900990,1169910419
2024-01-04,3443,創意,1301.76,1334.41,1290.22,1321.06,872283,1152338936
2024-01-05,3443,創意,1328.37,1332.95,1306.68,1318.36,697851,920021354
2024-01-08,3443,創意,1313.52,1340.01,1298.53,1334.49,815642,1088467684
2024-01-09,3443,創意,1335.40,1411.51,1330.90,1370.00,490781,672371418
2024-01-10,3443,創意,1377.14,1414.72,1358.03,1384.82,627862,869477300
2024-01-11,3443,創意,1389.40,1421.81,1377.39,1401.75,438608,614819119
2024-01-12,3443,創意,1391.76,1443.86,1378.51,1419.27,655395,930183843
2024-01-15,3443,創意,1426.42,1435.51,1398.36,1401.89,411370,576697275
2024-01-16,3443,創意,1399.93,1455.30,1381.96,1430.59,552779,790798373
2024-01-17,3443,創意,1416.98,1511.03,1411.22,1508.64,785618,1185211012
2024-01-18,3443,創意,1498.57,1515.12,1490.40,1507.72,518590,781887420
2024-01-19,3443,創意,1503.76,1520.03,1464.34,1478.83,339130,501517051
2024-01-22,3443,創意,1468.84,1478.70,1456.26,1457.37,155884,227181002
2024-01-23,3443,創意,1478.74,1491.19,1415.47,1430.76,775088,1108968056
2024-01-24,3443,創意,1425.83,1427.93,1397.22,1423.47,552953,787111486
2024-01-25,3443,創意,1430.79,1433.75,1384.61,1413.22,268216,379049285
2024-01-26,3443,創意,1412.98,1414.75,1390.37,1407.54,735220,1034855047
2024-01-29,3443,創意,1416.83,1429.47,1358.96,1364.67,675933,922425253
2024-01-30,3443,創意,1379.31,1383.78,1290.80,1303.84,360517,470055292
2024-01-31,3443,創意,1302.97,1327.76,1247.91,1274.27,136847,174380197
2024-02-01,3443,創意,1279.94,1320.16,1279.45,1312.76,363279,476897956
2024-02-02,3443,創意,1306.72,1310.29,1266.98,1268.88,147560,187235492
2024-02-05,3443,創意,1247.65,1314.49,1222.49,1297.55,309369,401420664
2024-02-06,3443,創意,1287.94,1291.83,1276.77,1279.29,743202,950771597
2024-02-07,3443,創意,1276.26,1305.88,1248.14,1284.67,554499,712347835
2024-02-08,3443,創意,1262.90,1292.25,1230.35,1249.46,144775,180890632
2024-02-09,3443,創意,1241.45,1267.84,1240.51,1255.40,409253,513775295
2024-02-12,3443,創意,1240.47,1265.77,1211.16,1216.84,807156,982177127
2024-02-13,3443,創意,1209.88,1226.27,1196.57,1222.52,284092,347309265
2024-02-14,3443,創意,1231.42,1260.18,1207.01,1240.54,368686,457370495
2024-02-15,3443,創意,1248.05,1274.39,1193.06,1193.83,375362,448119328
2024-02-16,3443,創意,1198.42,1202.21,1181.18,1196.92,699209,836895019
2024-02-19,3443,創意,1168.83,1173.86,1129.53,1135.99,966558,1098003569
2024-02-20,3443,創意,1133.34,1134.50,1116.43,1118.78,639571,715536325
2024-02-21,3443,創意,1119.53,1133.47,1118.20,1123.39,765891,860396286
2024-02-22,3443,創意,1118.16,1125.05,1083.04,1089.58,399995,435826654
2024-02-23,3443,創意,1090.85,1137.28,1073.82,1108.84,592581,657075255
2024-02-26,3443,創意,1105.89,1146.48,1084.56,1138.95,615722,701278400
2024-02-27,3443,創意,1124.85,1160.82,1115.34,1154.24,569897,657796966
2024-02-28,3443,創意,1136.67,1194.14,1127.77,1191.60,119577,142487989
2024-02-29,3443,創意,1195.06,1252.06,1183.14,1234.90,325746,402263435
2024-03-01,3443,創意,1264.37,1264.71,1223.67,1244.32,138816,172731647
2024-03-04,3443,創意,1242.17,1316.77,1218.00,1307.17,1056236,1380680321
2024-03-05,3443,創意,1321.83,1331.01,1285.41,1295.75,145775,188888101
2024-03-06,3443,創意,1296.82,1318.66,1247.92,1248.58,248889,310757771
2024-03-07,3443,創意,1256.12,1265.32,1227.59,1240.32,637104,790212176
2024-03-08,3443,創意,1241.86,1272.93,1229.33,1262.42,657545,830101203
2024-03-11,3443,創意,1258.99,1287.41,1251.93,1259.51,458966,578070138
2024-03-12,3443,創意,1250.31,1268.82,1235.72,1258.48,398328,501288799
2024-03-13,3443,創意,1263.61,1279.39,1189.84,1195.37,1028820,1229816954
2024-03-14,3443,創意,1195.55,1271.85,1184.82,1263.22,1122351,1417780636
2024-03-15,3443,創意,1274.22,1279.63,1251.67,1269.19,490987,623155236
2024-03-18,3443,創意,1255.54,1261.98,1206.95,1222.55,977488,1195031843
2024-03-19,3443,創意,1222.55,1240.69,1157.77,1159.16,621302,720185720
2024-03-20,3443,創意,1158.54,1210.23,1143.39,1180.73,543305,641494596
2024-03-21,3443,創意,1192.61,1204.60,1114.43,1120.15,193066,216262533
2024-03-22,3443,創意,1120.36,1150.42,1119.07,1138.73,452359,515114164
2024-03-25,3443,創意,1140.25,1146.24,1124.27,1144.64,382312,437610263
2024-03-26,3443,創意,1155.32,1172.88,1133.01,1160.08,140903,163458367
2024-03-27,3443,創意,1160.93,1180.56,1130.90,1172.33,432905,507509445
2024-03-28,3443,創意,1184.46,1184.86,1169.90,1182.19,604552,714694020
2024-03-29,3443,創意,1175.52,1177.30,1170.23,1175.09,580443,682070739
2024-04-01,3443,創意,1187.36,1192.59,1155.68,1158.03,857123,992571633
2024-04-02,3443,創意,1157.17,1205.33,1140.04,1189.24,785807,934512424
2024-04-03,3443,創意,1184.53,1202.44,1170.66,1197.26,267912,320761537
2024-04-04,3443,創意,1194.65,1204.07,1158.76,1166.72,914229,1066649120
2024-04-05,3443,創意,1171.39,1209.43,1161.38,1201.91,177872,213785968
2024-04-08,3443,創意,1197.77,1200.51,1197.55,1198.39,665749,797827517
2024-04-09,3443,創意,1190.52,1205.73,1164.30,1200.68,776480,932304787
2024-04-10,3443,創意,1207.24,1216.32,1194.19,1212.14,144838,175563268
2024-04-11,3443,創意,1207.28,1267.78,1207.09,1250.76,777202,972096739
2024-04-12,3443,創意,1258.09,1289.02,1256.46,1285.05,831096,1067997664
2024-04-15,3443,創意,1290.11,1303.36,1184.02,1185.61,787687,933888255
2024-04-16,3443,創意,1185.91,1232.55,1157.41,1210.08,859389,1039932668
2024-04-17,3443,創意,1214.06,1221.21,1186.92,1194.77,575519,687612105
2024-04-18,3443,創意,1177.74,1202.92,1156.38,1186.43,700745,831382015
2024-04-19,3443,創意,1193.50,1198.05,1180.05,1189.06,411886,489758758
2024-04-22,3443,創意,1189.03,1208.12,1173.17,1206.92,155796,188033240
2024-04-23,3443,創意,1211.65,1225.69,1210.13,1223.26,840468,1028106994
2024-04-24,3443,創意,1233.82,1235.48,1230.04,1234.88,205430,253681783
2024-04-25,3443,創意,1239.61,1255.25,1237.83,1251.47,836268,1046567422
2024-04-26,3443,創意,1238.48,1290.86,1236.26,1277.15,483587,617615542
2024-04-29,3443,創意,1272.58,1285.89,1255.86,1264.16,316122,399628796
2024-04-30,3443,創意,1268.35,1291.06,1251.21,1259.14,620597,781420942
2024-05-01,3443,創意,1260.90,1274.17,1238.38,1241.73,852123,1058106474
2024-05-02,3443,創意,1250.27,1251.31,1228.06,1233.80,784441,967841983
2024-05-03,3443,創意,1233.39,1262.84,1212.56,1253.85,769916,965358239
2024-05-06,3443,創意,1263.09,1288.94,1246.58,1285.40,351018,451198567
2024-05-07,3443,創意,1275.34,1359.62,1274.72,1355.59,846945,1148111040
2024-05-08,3443,創意,1339.25,1356.97,1321.07,1352.95,692334,936695494
2024-05-09,3443,創意,1341.90,1362.52,1327.43,1339.25,568858,761840921
2024-05-10,3443,創意,1322.44,1424.36,1320.88,1387.43,388598,539153438
2024-05-13,3443,創意,1383.56,1430.79,1380.52,1419.53,785941,1115668255
2024-05-14,3443,創意,1422.02,1446.35,1395.89,1438.95,219778,316250322
2024-05-15,3443,創意,1432.43,1461.33,1411.32,1454.26,412645,600092397
2024-05-16,3443,創意,1464.07,1466.42,1397.62,1421.46,760167,1080546208
2024-05-17,3443,創意,1416.23,1443.82,1397.84,1439.60,524734,755404567
2024-05-20,3443,創意,1438.03,1445.44,1427.71,1439.23,467819,673297422
2024-05-21,3443,創意,1437.51,1448.64,1395.81,1397.02,408068,570079302
2024-05-22,3443,創意,1397.34,1414.50,1387.43,1402.23,665875,933707688
2024-05-23,3443,創意,1397.41,1474.43,1389.97,1465.07,654698,959180577
2024-05-24,3443,創意,1473.71,1487.17,1432.03,1451.37,192929,280012121
2024-05-27,3443,創意,1430.65,1494.83,1416.30,1487.39,219837,326983840
2024-05-28,3443,創意,1497.04,1500.55,1465.64,1477.34,638927,943912402
2024-05-29,3443,創意,1479.60,1497.75,1406.66,1425.15,231439,329835641
2024-05-30,3443,創意,1425.43,1449.48,1395.70,1435.09,394631,566329850
2024-05-31,3443,創意,1430.58,1441.39,1412.51,1419.22,701448,995509325
2024-06-03,3443,創意,1406.27,1419.34,1341.10,1354.19,445076,602716045
2024-06-04,3443,創意,1360.01,1398.91,1353.66,1385.20,395868,548357480
2024-06-05,3443,創意,1395.78,1421.34,1272.82,1293.73,997502,1290501351
2024-06-06,3443,創意,1300.27,1321.29,1294.34,1301.64,772120,1005022384
2024-06-07,3443,創意,1307.28,1352.61,1306.63,1349.22,468269,631795911
2024-06-10,3443,創意,1367.73,1392.16,1354.74,1380.24,134605,185787331
2024-06-11,3443,創意,1386.41,1401.17,1341.45,1356.21,673607,913554320
2024-06-12,3443,創意,1354.07,1366.75,1318.39,1331.57,715677,952970876
2024-06-13,3443,創意,1335.53,1347.80,1304.84,1328.96,352580,468563929
2024-06-14,3443,創意,1296.85,1364.02,1294.44,1342.58,151740,203723158
2024-06-17,3443,創意,1326.27,1350.43,1304.20,1308.31,984284,1287745048
2024-06-18,3443,創意,1313.27,1350.81,1306.56,1336.32,472181,630987161
2024-06-19,3443,創意,1322.62,1339.69,1302.91,1339.57,772940,1035408142
2024-06-20,3443,創意,1342.00,1364.71,1320.06,1355.92,239063,324151126
2024-06-21,3443,創意,1359.71,1380.25,1289.19,1316.42,569318,749459313
2024-06-24,3443,創意,1316.62,1358.86,1285.56,1350.90,899420,1215023286
2024-06-25,3443,創意,1345.91,1391.04,1341.53,1382.72,453773,627442881
2024-06-26,3443,創意,1365.07,1421.28,1346.65,1421.21,493891,701923623
2024-06-27,3443,創意,1412.08,1416.88,1374.45,1387.27,605541,840051423
2024-06-28,3443,創意,1375.30,1430.64,1363.10,1429.77,698346,998477054
2024-07-01,3443,創意,1419.48,1461.27,1416.37,1455.71,555755,809019293
2024-07-02,3443,創意,1460.05,1484.05,1444.42,1470.37,493271,725288515
2024-07-03,3443,創意,1461.34,1514.48,1459.29,1504.32,647845,974566738
2024-07-04,3443,創意,1488.28,1537.08,1474.70,1521.48,734744,1117900663
2024-07-05,3443,創意,1520.48,1552.10,1515.60,1547.36,899160,1391320682
2024-07-08,3443,創意,1538.72,1543.06,1477.55,1499.77,496951,745311102
2024-07-09,3443,創意,1501.33,1522.06,1481.37,1495.96,142157,212661590
2024-07-10,3443,創意,1478.56,1542.06,1452.16,1523.23,439447,669379131
2024-07-11,3443,創意,1527.09,1541.70,1455.76,1456.73,532768,776100480
2024-07-12,3443,創意,1463.21,1492.65,1455.03,1467.39,851761,1249868114
2024-07-15,3443,創意,1486.31,1523.21,1408.51,1458.44,576172,840312305
2024-07-16,3443,創意,1451.13,1477.68,1450.59,1460.50,359978,525748533
2024-07-17,3443,創意,1451.14,1523.42,1443.06,1481.17,536057,793992014
2024-07-18,3443,創意,1477.18,1516.17,1470.99,1480.64,451914,669122428
2024-07-19,3443,創意,1493.78,1521.66,1444.01,1455.05,569622,828828780
2024-07-22,3443,創意,1459.07,1466.87,1452.89,1455.58,178198,259381545
2024-07-23,3443,創意,1466.49,1474.10,1436.28,1443.32,854462,1233259212
2024-07-24,3443,創意,1461.48,1508.76,1447.10,1504.04,260847,392324971
2024-07-25,3443,創意,1497.65,1520.54,1435.00,1454.74,243333,353987064
2024-07-26,3443,創意,1454.22,1456.68,1446.51,1449.63,435726,631643513
2024-07-29,3443,創意,1437.66,1468.69,1435.58,1444.23,380135,549003591
2024-07-30,3443,創意,1442.29,1468.12,1437.44,1445.59,194018,280471245
2024-07-31,3443,創意,1432.99,1449.50,1416.70,1431.35,769287,1101119239
2024-08-01,3443,創意,1438.62,1439.79,1376.19,1383.63,805151,1114032051
2024-08-02,3443,創意,1386.19,1471.81,1379.54,1445.32,621240,897888299
2024-08-05,3443,創意,1447.83,1455.15,1405.79,1421.37,687272,976870064
